route_id,route_name,route,provider,provider_url,cost,price_usd,network,asset,pay_to,capability,category_label,cluster_label,provider_shape_type,verdict,risk_flags,observed_txns_30d,observed_volume_usd_30d,quality_score,evidence_stage,niche_label,niche_tier,niche_tier_name,novelty_score,replaces,composable_with,interest_angle,is_live_30d,x402scan_source_url,inspect_url
r_f575d77e0496,forecast,https://stabletravel.dev/api/flightaware/airports/id/weather/forecast,StableTravel,https://stabletravel.dev,0.004 USDC,0.004,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0xDd257723b86B4947483905cdAcBbBC70fACF2ec0,Get weather forecast (TAF) for a specific airport,Long-tail utility tools,Real-world fulfillment,broad catalog,PAY,accept_unverified|real_world_fulfillment,0,0.0,71,metadata_complete,Weather / climate,5,vertical_data_unlock,6,Weather.com / Tomorrow.io API plans,Maps / geocode; Flight status; Real-world delivery,"Weather-by-the-call — composable into logistics, agriculture, travel agents",no,https://www.x402scan.com/server/166fd2f6-6d6f-4bda-9c7c-3cb8e9cf417e,https://www.x402scan.com/server/166fd2f6-6d6f-4bda-9c7c-3cb8e9cf417e
r_11a9baf8d48c,observations,https://stabletravel.dev/api/flightaware/airports/id/weather/observations,StableTravel,https://stabletravel.dev,0.004 USDC,0.004,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0xDd257723b86B4947483905cdAcBbBC70fACF2ec0,Get weather observations (METAR) for a specific airport,Long-tail utility tools,Real-world fulfillment,broad catalog,PAY,accept_unverified|real_world_fulfillment,0,0.0,71,metadata_complete,Weather / climate,5,vertical_data_unlock,6,Weather.com / Tomorrow.io API plans,Maps / geocode; Flight status; Real-world delivery,"Weather-by-the-call — composable into logistics, agriculture, travel agents",no,https://www.x402scan.com/server/166fd2f6-6d6f-4bda-9c7c-3cb8e9cf417e,https://www.x402scan.com/server/166fd2f6-6d6f-4bda-9c7c-3cb8e9cf417e
r_67949d7dbe8a,weather_data,https://x402.gqgroup.xyz/weather_data,https://x402.gqgroup.xyz,https://x402.gqgroup.xyz,0.01 USDC,0.01,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0xA17C04c3A9f416c706fc2e92A82f14DA0e29Bf50,Get current weather data for any location,Data enrichment,Long-tail utilities,long tail,PAY,accept_unverified,0,0.0,71,metadata_complete,Weather / climate,5,vertical_data_unlock,6,Weather.com / Tomorrow.io API plans,Maps / geocode; Flight status; Real-world delivery,"Weather-by-the-call — composable into logistics, agriculture, travel agents",no,https://www.x402scan.com/server/61b1f80b-07d5-4c71-ac21-f5d1d09a79fb,https://www.x402scan.com/server/61b1f80b-07d5-4c71-ac21-f5d1d09a79fb
r_15081a09beb5,weather,https://axol-x402-worker.axol.workers.dev/weather,https://axol-x402-worker.axol.workers.dev,https://axol-x402-worker.axol.workers.dev,0.01 USDC,0.01,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0xE5A44ACF381cCAcaA35acf4334D13342a73ff858,Returns a simple JSON weather report for the demo region.,Data enrichment,Long-tail utilities,long tail,PAY,accept_unverified,0,0.0,71,metadata_complete,Weather / climate,5,vertical_data_unlock,6,Weather.com / Tomorrow.io API plans,Maps / geocode; Flight status; Real-world delivery,"Weather-by-the-call — composable into logistics, agriculture, travel agents",no,https://www.x402scan.com/server/57d2247a-15dc-46c7-90cf-75a615a0bde0,https://www.x402scan.com/server/57d2247a-15dc-46c7-90cf-75a615a0bde0
r_b4cb0c68570f,weather,http://x402.gqgroup.xyz/weather,http://x402.gqgroup.xyz,http://x402.gqgroup.xyz,0.01 USDC,0.01,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0xA17C04c3A9f416c706fc2e92A82f14DA0e29Bf50,Get current weather data for any location,Data enrichment,Long-tail utilities,long tail,PAY,accept_unverified,0,0.0,71,metadata_complete,Weather / climate,5,vertical_data_unlock,6,Weather.com / Tomorrow.io API plans,Maps / geocode; Flight status; Real-world delivery,"Weather-by-the-call — composable into logistics, agriculture, travel agents",no,https://www.x402scan.com/server/5db6b74c-62df-4a72-8a58-bbad4f0084d4,https://www.x402scan.com/server/5db6b74c-62df-4a72-8a58-bbad4f0084d4
r_bbeb72bebf4f,weather,https://x4a.app/weather,X4A Autonomous Agents Market,https://x4a.app,0.01 USDC,0.01,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x402A4f9aAfF4c07e5e21396AE21A529971759F89,Access Weather Forecast / Access Weather Forecast via X4AGENT,Agent runtime primitives,Long-tail utilities,focused provider,PAY,accept_unverified,0,0.0,71,metadata_complete,Weather / climate,5,vertical_data_unlock,6,Weather.com / Tomorrow.io API plans,Maps / geocode; Flight status; Real-world delivery,"Weather-by-the-call — composable into logistics, agriculture, travel agents",no,https://www.x402scan.com/server/aa900d27-7aa6-4cd4-a764-a70d74b467c9,https://www.x402scan.com/server/aa900d27-7aa6-4cd4-a764-a70d74b467c9
r_2a255dd55af1,weather,http://pay.hypelightning.com/weather,http://pay.hypelightning.com,http://pay.hypelightning.com,0.01 USDC,0.01,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x70C0D5ac2e5FFa6B130511d8b9685cafD37c6Cc6,Payable API resource,Long-tail utility tools,Long-tail utilities,long tail,PAY,accept_unverified,0,0.0,71,metadata_complete,Weather / climate,5,vertical_data_unlock,6,Weather.com / Tomorrow.io API plans,Maps / geocode; Flight status; Real-world delivery,"Weather-by-the-call — composable into logistics, agriculture, travel agents",no,https://www.x402scan.com/server/76bef0aa-9c51-46ed-8651-53fdfa80ad1b,https://www.x402scan.com/server/76bef0aa-9c51-46ed-8651-53fdfa80ad1b
r_799b9b338f0e,weather,https://test.doge402.fun/weather,https://test.doge402.fun,https://test.doge402.fun,0.01 USDC,0.01,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x5CdDa3c63C092872A54048D1da5975d0Aa02161d,Payable API resource,Long-tail utility tools,Long-tail utilities,long tail,PAY,accept_unverified,0,0.0,71,metadata_complete,Weather / climate,5,vertical_data_unlock,6,Weather.com / Tomorrow.io API plans,Maps / geocode; Flight status; Real-world delivery,"Weather-by-the-call — composable into logistics, agriculture, travel agents",no,https://www.x402scan.com/server/4b8309ac-27c8-4347-9fe8-82343824f65d,https://www.x402scan.com/server/4b8309ac-27c8-4347-9fe8-82343824f65d
r_7dc6aa0884a4,test,https://pay.hypelightning.com/test,https://pay.hypelightning.com,https://pay.hypelightning.com,0.01 USDC,0.01,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x70C0D5ac2e5FFa6B130511d8b9685cafD37c6Cc6,Get real-time weather for a city,Long-tail utility tools,Long-tail utilities,focused provider,PAY,accept_unverified,0,0.0,71,metadata_complete,Weather / climate,5,vertical_data_unlock,6,Weather.com / Tomorrow.io API plans,Maps / geocode; Flight status; Real-world delivery,"Weather-by-the-call — composable into logistics, agriculture, travel agents",no,https://www.x402scan.com/server/fb95d2fa-7e9f-4b16-8004-d66140a882da,https://www.x402scan.com/server/fb95d2fa-7e9f-4b16-8004-d66140a882da
r_13ca9776aeac,weather,https://hardx402.vercel.app/api/weather,Create Next App,https://hardx402.vercel.app,0.01 USDC,0.01,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0xe395B9bA2F93236489ac953146485C435D1A267B,Get current weather data,Media generation,Media and generation,focused provider,PAY,accept_unverified,0,0.0,71,metadata_complete,Weather / climate,5,vertical_data_unlock,6,Weather.com / Tomorrow.io API plans,Maps / geocode; Flight status; Real-world delivery,"Weather-by-the-call — composable into logistics, agriculture, travel agents",no,https://www.x402scan.com/server/acdd6e25-3bc2-43a7-b384-65fbf3057914,https://www.x402scan.com/server/acdd6e25-3bc2-43a7-b384-65fbf3057914
r_dd988f4ca54f,test2,https://pay.hypelightning.com/test2,https://pay.hypelightning.com,https://pay.hypelightning.com,0.01 USDC,0.01,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x70C0D5ac2e5FFa6B130511d8b9685cafD37c6Cc6,Get real-time weather for a city,Long-tail utility tools,Long-tail utilities,focused provider,PAY,accept_unverified,0,0.0,71,metadata_complete,Weather / climate,5,vertical_data_unlock,6,Weather.com / Tomorrow.io API plans,Maps / geocode; Flight status; Real-world delivery,"Weather-by-the-call — composable into logistics, agriculture, travel agents",no,https://www.x402scan.com/server/fb95d2fa-7e9f-4b16-8004-d66140a882da,https://www.x402scan.com/server/fb95d2fa-7e9f-4b16-8004-d66140a882da
r_8a0822606f9b,weather,https://pay.hypelightning.com/weather,https://pay.hypelightning.com,https://pay.hypelightning.com,0.01 USDC,0.01,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x70C0D5ac2e5FFa6B130511d8b9685cafD37c6Cc6,weather rescource,Long-tail utility tools,Long-tail utilities,focused provider,PAY,accept_unverified,0,0.0,71,metadata_complete,Weather / climate,5,vertical_data_unlock,6,Weather.com / Tomorrow.io API plans,Maps / geocode; Flight status; Real-world delivery,"Weather-by-the-call — composable into logistics, agriculture, travel agents",no,https://www.x402scan.com/server/fb95d2fa-7e9f-4b16-8004-d66140a882da,https://www.x402scan.com/server/fb95d2fa-7e9f-4b16-8004-d66140a882da
r_83577484ccda,settle001,https://api.settleonbase.xyz/api/settle001,Settle On Base — SETTLE: MINTS THAT SETTLE ON BASE,https://api.settleonbase.xyz,0.01 USDC,0.01,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x20c84933F3fFAcFF1C0b4D713b059377a9EF5fD1,weather,Onchain and finance,Onchain market data and wallets,focused provider,PAY,accept_unverified,0,0.0,71,metadata_complete,Weather / climate,5,vertical_data_unlock,6,Weather.com / Tomorrow.io API plans,Maps / geocode; Flight status; Real-world delivery,"Weather-by-the-call — composable into logistics, agriculture, travel agents",no,https://www.x402scan.com/server/a33327db-f226-4af9-89d8-0ad499ae9055,https://www.x402scan.com/server/a33327db-f226-4af9-89d8-0ad499ae9055
r_297e40af30bb,current,https://x402.onchainexpat.com/api/x402-tools/weather/current,OnchainExpat x402 APIs,https://x402.onchainexpat.com,0.01 USDC,0.01,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0xd8bA61a0b0974db0EC8E325C7628470526558E9B,Get current weather for a location,Agent runtime primitives,Long-tail utilities,broad catalog,PAY,accept_unverified,0,0.0,71,metadata_complete,Weather / climate,5,vertical_data_unlock,6,Weather.com / Tomorrow.io API plans,Maps / geocode; Flight status; Real-world delivery,"Weather-by-the-call — composable into logistics, agriculture, travel agents",no,https://www.x402scan.com/server/24093806-bd55-4213-8243-d1bf1d37f40a,https://www.x402scan.com/server/24093806-bd55-4213-8243-d1bf1d37f40a
r_41a04f78c2c7,garch-forecast,https://api.quantoracle.dev/v1/stats/garch-forecast,"GitHub - QuantOracledev/quantoracle: 63 deterministic quant computation tools for autonomous financial agents. Options, derivatives, risk, portfolio, statistics, crypto/DeFi, macro/FX, TVM. 1,000 free calls/day — no signup. · GitHub",https://api.quantoracle.dev,0.015 USDC,0.015,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0xC94f5F33ae446a50Ce31157db81253BfddFE2af6,QuantOracle: stats/garch-forecast,Onchain and finance,Onchain market data and wallets,broad catalog,PAY,accept_unverified,0,0.0,71,metadata_complete,Weather / climate,5,vertical_data_unlock,6,Weather.com / Tomorrow.io API plans,Maps / geocode; Flight status; Real-world delivery,"Weather-by-the-call — composable into logistics, agriculture, travel agents",no,https://www.x402scan.com/server/2c32a45a-f94b-4def-904c-8dbbac8dc042,https://www.x402scan.com/server/2c32a45a-f94b-4def-904c-8dbbac8dc042
r_6ac2c8464ef1,opportunities,https://arbitrageedge-production.up.railway.app/api/opportunities,ArbitrageEdge - Profit Regardless of the Outcome,https://arbitrageedge-production.up.railway.app,0.03 USDC,0.03,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x9B6C3EE1f3A155456C4da066D7398Fa75c4a127E,Get all current arbitrage opportunities across 5 sports,Onchain and finance,Onchain market data and wallets,long tail,PAY,accept_unverified,0,0.0,71,metadata_complete,Sports / odds,5,vertical_data_unlock,6,Sportradar / OddsAPI contracts,Poker / gambling tool; LLM inference; SMS send,Live sports & odds per call — used to require $20k+/yr Sportradar contract,no,https://www.x402scan.com/server/c3415e25-fc4f-4725-8636-c372ace3cef8,https://www.x402scan.com/server/c3415e25-fc4f-4725-8636-c372ace3cef8
r_0721a2f22382,gas-forecast,https://omni-oracle.omnioracle.workers.dev/crypto/eth/gas-forecast,https://omni-oracle.omnioracle.workers.dev,https://omni-oracle.omnioracle.workers.dev,0.05 USDC,0.05,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x05560Eef443C844Eb51e92f6BbBA481905669347,Payment required for /crypto/eth/gas-forecast,Onchain and finance,Onchain market data and wallets,broad catalog,PAY,accept_unverified,0,0.0,71,metadata_complete,Weather / climate,5,vertical_data_unlock,6,Weather.com / Tomorrow.io API plans,Maps / geocode; Flight status; Real-world delivery,"Weather-by-the-call — composable into logistics, agriculture, travel agents",no,https://www.x402scan.com/server/99f396e1-499e-44d8-8c9c-d750916c9741,https://www.x402scan.com/server/99f396e1-499e-44d8-8c9c-d750916c9741
r_8a20615b6958,forecast,https://omni-oracle.omnioracle.workers.dev/risk/solar/forecast,https://omni-oracle.omnioracle.workers.dev,https://omni-oracle.omnioracle.workers.dev,0.05 USDC,0.05,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x05560Eef443C844Eb51e92f6BbBA481905669347,Payment required for /risk/solar/forecast,Onchain and finance,Onchain market data and wallets,broad catalog,PAY,accept_unverified,0,0.0,71,metadata_complete,Weather / climate,5,vertical_data_unlock,6,Weather.com / Tomorrow.io API plans,Maps / geocode; Flight status; Real-world delivery,"Weather-by-the-call — composable into logistics, agriculture, travel agents",no,https://www.x402scan.com/server/99f396e1-499e-44d8-8c9c-d750916c9741,https://www.x402scan.com/server/99f396e1-499e-44d8-8c9c-d750916c9741
r_b4d6d5e09226,crypto-weather,https://rsa.computer/api/crypto-weather,https://rsa.computer,https://rsa.computer,0.1 USDC,0.1,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x697c3debe4287de3902a36284cfe86320028bb19,Weather report for the crypto markets,Onchain and finance,Onchain market data and wallets,long tail,PROBE,accept_unverified,0,0.0,71,metadata_complete,Weather / climate,5,vertical_data_unlock,6,Weather.com / Tomorrow.io API plans,Maps / geocode; Flight status; Real-world delivery,"Weather-by-the-call — composable into logistics, agriculture, travel agents",no,https://www.x402scan.com/server/0becf873-adaf-4430-abf7-35452477a8bd,https://www.x402scan.com/server/0becf873-adaf-4430-abf7-35452477a8bd
r_45aec3679637,forecast,https://sputnikx.xyz/v1/agent/forecast,SputnikX — AI Lounge by Arturo,https://sputnikx.xyz,0.1 USDC,0.1,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x5c1Bbf9FCFcd8B6f81Af78cBCA78c50ADa7809E1,Demand forecast (weather + orders),Agent runtime primitives,Long-tail utilities,broad catalog,PROBE,accept_unverified,0,0.0,71,metadata_complete,Weather / climate,5,vertical_data_unlock,6,Weather.com / Tomorrow.io API plans,Maps / geocode; Flight status; Real-world delivery,"Weather-by-the-call — composable into logistics, agriculture, travel agents",no,https://www.x402scan.com/server/4c8de2e5-68bc-456b-b764-18faa01a04b1,https://www.x402scan.com/server/4c8de2e5-68bc-456b-b764-18faa01a04b1
r_3e69f03daf4a,cortex402-aviation-weather,https://jtifhcvbgxqwlywugvjv.supabase.co/functions/v1/cortex402-aviation-weather,https://jtifhcvbgxqwlywugvjv.supabase.co,https://jtifhcvbgxqwlywugvjv.supabase.co,0.1 USDC,0.1,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x41a90Fc1D1D7FE22aCc8aB1DdB978ed65205C56F,Payable API resource,Long-tail utility tools,Long-tail utilities,focused provider,PROBE,accept_unverified,0,0.0,71,metadata_complete,Weather / climate,5,vertical_data_unlock,6,Weather.com / Tomorrow.io API plans,Maps / geocode; Flight status; Real-world delivery,"Weather-by-the-call — composable into logistics, agriculture, travel agents",no,https://www.x402scan.com/server/a68e6cb8-77bc-43e2-a891-9cd3ba01c928,https://www.x402scan.com/server/a68e6cb8-77bc-43e2-a891-9cd3ba01c928
r_9ec72e97462c,sports-edge,https://alderpost.co/api/sports-edge,Alderpost — Intelligence That Pays for Itself,https://alderpost.co,0.12 USDC,0.12,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x1b49dD50Cb9D524e061aaa8c0d4341AC4086Eb6c,Alderpost — Intelligence That Pays for Itself,"Search, crawl, scrape",Long-tail utilities,focused provider,PROBE,accept_unverified,0,0.0,71,metadata_complete,Sports / odds,5,vertical_data_unlock,6,Sportradar / OddsAPI contracts,Poker / gambling tool; LLM inference; SMS send,Live sports & odds per call — used to require $20k+/yr Sportradar contract,no,https://www.x402scan.com/server/aad52c07-030b-4794-a0f8-6b877c0b61fc,https://www.x402scan.com/server/aad52c07-030b-4794-a0f8-6b877c0b61fc
r_6f984d7b5334,arb-weather,https://oracle.the-undesirables.com/api/v1/arb-weather,https://oracle.the-undesirables.com,https://oracle.the-undesirables.com,0.25 USDC,0.25,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x642e8a7C289381f24f0395e0539f0bA41c74Cc1B,Weather Edge Scanner: NWS forecast vs Kalshi temperature derivatives.,Long-tail utility tools,Long-tail utilities,focused provider,PROBE,accept_unverified,0,0.0,71,metadata_complete,Weather / climate,5,vertical_data_unlock,6,Weather.com / Tomorrow.io API plans,Maps / geocode; Flight status; Real-world delivery,"Weather-by-the-call — composable into logistics, agriculture, travel agents",no,https://www.x402scan.com/server/77c5c162-04ff-40cb-9cc3-61b186544d8a,https://www.x402scan.com/server/77c5c162-04ff-40cb-9cc3-61b186544d8a
r_0318069387fc,weather,https://api.doge402.fun/weather,https://api.doge402.fun,https://api.doge402.fun,10 USDC,10.0,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x3c72a79F1F8821fA231Ba18A77A9446D9EeA212F,Payable API resource,Long-tail utility tools,Long-tail utilities,long tail,PROBE,accept_unverified,0,0.0,71,metadata_complete,Weather / climate,5,vertical_data_unlock,6,Weather.com / Tomorrow.io API plans,Maps / geocode; Flight status; Real-world delivery,"Weather-by-the-call — composable into logistics, agriculture, travel agents",no,https://www.x402scan.com/server/52eefb3d-ae5d-4785-80b8-b220593b019f,https://www.x402scan.com/server/52eefb3d-ae5d-4785-80b8-b220593b019f
